x_minimo,x_maximo,y_minimo,y_maximo,peso_da_placa,area_pixels,perimetro_x,perimetro_y,soma_da_luminosidade,maximo_da_luminosidade,comprimento_do_transportador,tipo_do_aço_A300,tipo_do_aço_A400,espessura_da_chapa_de_aço,temperatura,index_de_bordas,index_vazio,index_quadrado,index_externo_x,indice_de_bordas_x,indice_de_bordas_y,indice_de_variacao_x,indice_de_variacao_y,indice_global_externo,log_das_areas,log_indice_x,log_indice_y,indice_de_orientaçao,sigmoide_das_areas,minimo_da_luminosidade,falha_1,falha_2,falha_3,falha_4,falha_5,falha_6,falha_outros,num_falhas
17.0,26.0,454487.0,70478.0,100,386.0,36.0,45.0,37703.0,117.0,1356.0,True,False,70.0,84.0326250267068,0.0663,0.4487,0.3333,0.0066,0.2571,1.0,0.8551769433453903,-0.1448230566546097,1.0,2.5821,0.9542,1.6532,0.6667,0.8705,90,False,True,False,False,False,False,False,1
83.0,92.0,19411238.0,2315172.0,100,168.0,35.0,29.0,26503.0,127.0,1687.0,True,False,200.0,79.45376666275126,0.0947,0.3077,0.2759,0.0065,0.3429,1.0,-0.2859985824776136,-0.2859985824776136,1.0,2.3874,1.0414,1.4624,0.7241,0.8854,89,True,False,False,False,False,False,False,1
767.0,974.0,1440667.0,1312948.0,100,168.0,593.0,24.0,1529932.0,111.0,1360.0,False,True,40.0,72.49403137737241,0.1504,0.8815,0.5454,0.2868,0.2113,0.5454,0.0745989169939495,0.1866339117657853,1.0,3.1526,2.6395,2.4487,0.5185,1.0,89,False,False,True,False,False,False,False,1
39.0,196.0,2254407.0,2254463.0,100,6057.0,214.0,131.0,627913.0,127.0,1358.0,False,True,40.0,90.84604361456636,0.0574,0.4457,0.3758,0.1149,0.7251,0.5114,0.4874035375408682,1.4874035375408683,0.0,3.7823,2.1931,1.7853,-0.6242,1.0,39,False,False,True,False,False,False,False,1
778.0,786.0,1292087.0,1292099.0,100,52.0,11.0,9.0,5587.0,118.0,1362.0,True,False,100.0,74.85886976856372,0.8147,0.2222,0.8889,0.0066,0.8182,1.0,-0.0147680332467936,0.0554268067455959,1.0,1.716,0.9542,0.9542,0.1111,0.1773,96,False,False,False,False,False,False,True,1
626.0,643.0,1495267.0,1495336.0,100,227.0,19.0,45.0,24102.0,126.0,1366.0,False,True,100.0,81.36282976053938,0.7322,0.3391,0.2045,0.0051,0.3158,1.0,-0.0757060506378862,-0.0757060506378862,1.0,2.356,0.8451,1.6435,0.7954,0.6514,84,True,False,False,False,True,False,False,2
1267.0,1279.0,1199753.0,1199744.0,100,147.0,29.0,24.0,15858.0,126.0,1687.0,True,False,100.0,89.13113468787938,0.0974,0.4167,0.5517,0.0053,0.5652,1.0,-0.0875433806746632,-0.0875433806746632,1.0,2.1614,0.9542,1.3802,0.4483,0.3068,95,False,False,False,False,False,False,True,1
1579.0,1592.0,2829623.0,2829653.0,100,162.0,38.0,15.0,16061.0,119.0,1690.0,True,False,60.0,70.2327272401888,0.1212,0.4167,0.8571,0.0071,0.5454,0.9667,-0.468957242608997,-0.468957242608997,1.0,2.2095,1.0792,1.1461,0.1429,0.5362,86,False,False,False,False,False,False,True,1
41.0,212.0,2556287.0,2556352.0,100,6075.0,300.0,149.0,635284.0,126.0,1356.0,False,True,40.0,69.11365194150372,0.0604,0.4636,0.3503,0.1279,0.5786,0.4497,0.2649329331441477,1.2649329331441477,0.0,3.7859,2.238,1.7924,-0.6497,1.0,36,False,False,True,False,False,False,False,1
41.0,209.0,17256929.0,1740188.0,100,6309.0,299.0,138.0,649137.0,126.0,1364.0,False,True,40.0,105.1610543720615,0.0604,0.4182,0.3771,0.1237,0.5742,0.5454,-0.3647817887905586,-0.4584577049047115,0.0,3.7989,2.2253,1.8261,-0.6229,1.0,38,False,False,True,False,False,False,False,1
1365.0,1374.0,81644.0,81706.0,100,126.0,27.0,28.0,14907.0,124.0,1387.0,False,True,100.0,71.39938752142154,0.0024,0.4259,0.2857,0.0059,0.2963,1.0,-0.0541439740771876,-0.0541439740771876,1.0,2.1004,0.9031,1.4472,0.7143,0.3725,102,False,False,False,False,False,False,True,1
3.0,15.0,2811785.0,2811821.0,100,264.0,30.0,36.0,24672.0,124.0,1627.0,False,True,40.0,96.1673536648319,0.0049,0.2571,0.25,0.0074,0.4,1.0,0.9579322703534582,0.9579322703534582,1.0,2.4216,1.0792,1.5563,0.75,0.6514,66,False,False,False,False,True,False,True,2
980.0,992.0,7261606.0,7261658.0,100,110.0,15.0,11.0,12193.0,132.0,1352.0,True,False,80.0,79.46996656297134,0.8687,0.3,0.8,0.0089,0.8,0.9091,-0.1943285759616859,-0.2082010659971622,0.0,2.0414,1.0792,1.0,-0.2,0.3068,84,False,False,False,False,True,True,False,2
1129.0,1140.0,188817.0,188826.0,100,52.0,9.0,8.0,5716.0,127.0,1364.0,True,False,100.0,75.7412462656823,0.6333,0.2778,0.8889,0.0047,0.8889,1.0,-0.2255373150285552,-0.2255373150285552,0.0,1.716,0.9031,0.9031,-0.1111,0.1773,95,False,False,False,False,False,False,True,1
12722.0,1445.0,211409.0,211458.0,100,201.0,44.0,19.0,26321.0,159.0,1366.0,False,True,70.0,76.73351840858265,0.013,0.3274,0.0862,0.0428,0.9318,0.3158,0.6122633931924828,0.9760241640253252,0.0,2.3032,1.7634,0.4771,-0.9138,0.4779,103,False,False,False,False,True,False,True,2
39.0,633.0,1108621.0,1108641.0,100,194.0,25.0,22.0,22388.0,125.0,1373.0,False,False,40.0,79.377830978644,0.0546,0.3619,0.5238,0.008,0.6111,1.0,-0.0158897793786666,0.0537798772919873,1.0,2.2878,1.0414,1.2787,0.4762,0.3834,1123,False,False,False,False,True,True,False,2
50.0,633.0,1802170.0,1802178.0,100,68.0,20.0,21.0,7836.0,134.0,1356.0,True,False,70.0,93.3791309257639,0.0736,0.3571,0.4286,0.0074,0.5,1.0,0.0707780685148424,0.1810242040795104,1.0,1.8325,1.0,1.3222,0.5714,0.2195,108,False,True,False,False,True,False,False,2
159.0,172.0,1084192.0,1084238.0,100,137.0,20.0,18.0,14536.0,119.0,1374.0,False,True,40.0,87.56100737187329,0.2029,0.4373,0.3529,0.0066,0.4,1.0,-0.1756304498637803,-0.1807487809186215,1.0,2.1335,0.9542,1.2305,0.6471,0.3168,100,False,False,False,False,False,False,True,1
41.0,191.0,5925460.0,664475.0,100,16968.0,790.0,486.0,2236201.0,143.0,1400.0,False,True,40.0,77.88385788382723,0.0586,0.5019,0.2564,0.1077,0.2511,0.3795,0.275768680372561,1.275768680372561,1.0,4.2296,2.179,2.2672,0.7436,1.0,29,False,False,True,False,True,False,False,2
767.0,124.0,9024752.0,1312948.0,100,87.0,16.0,24.0,9137.0,77.0,1356.0,True,False,70.0,61.34171120915876,0.1624,0.34,0.3333,0.0059,0.75,1.0,-0.1974078578914724,-0.2127220177187986,1.0,1.9395,1.0,1.1761,0.6667,0.266,48,False,True,False,False,True,False,False,2
773.0,804.0,12438460.0,12438491.0,100,571.0,26.0,26.0,58587.0,124.0,1362.0,False,True,40.0,80.2061798517241,0.8651,0.3472,0.9565,0.0161,0.8461,1.0,0.5619893328652636,0.5619893328652636,1.0,2.7566,1.3424,1.3979,0.0435,0.7955,84,False,False,False,False,False,True,False,1
1673.0,1687.0,2070769.0,2070796.0,100,112.0,25.0,11.0,11369.0,101.0,1692.0,True,False,60.0,81.32835942875492,0.0838,0.2878,0.7273,0.0065,0.9333,1.0,0.3240144197143945,0.3240144197143945,1.0,2.0492,1.0414,1.0414,0.2727,0.2712,71,False,False,False,False,True,True,False,2
41.0,213.0,1445593.0,1445656.0,100,168.0,293.0,24.0,17836.0,125.0,1358.0,False,True,40.0,92.58516867509616,0.0604,0.4636,0.4128,0.1267,0.587,0.4186,-0.1341965686976253,0.8658034313023746,0.0,3.8084,2.2355,1.8195,-0.5872,1.0,41,False,True,True,False,False,False,False,2
99.0,115.0,1377748.0,1377782.0,100,210.0,45.0,35.0,25181.0,132.0,1364.0,False,True,40.0,65.29873757148013,0.1426,0.592,0.8077,0.0155,0.5122,0.7222,0.3843049085205338,0.3843049085205338,1.0,2.3222,1.3222,1.415,0.1923,0.8355,105,False,False,False,False,False,False,True,1
599.0,633.0,7199833.0,1035264.0,100,33.0,13.0,6.0,4585.0,126.0,1690.0,False,True,60.0,75.0648637095704,0.8793,0.2917,0.5,0.0059,0.6154,1.0,0.0203566531582209,0.0203566531582209,0.0,1.5185,0.9031,0.7782,-0.5,0.1773,91,True,False,False,False,False,False,False,1
522.0,528.0,1074269.0,1074276.0,100,73.0,25.0,14.0,9968.0,134.0,1358.0,False,False,40.0,74.74930677685867,0.7158,0.2619,0.5714,0.0044,0.3529,1.0,0.1872151093548369,0.3519751764980381,1.0,1.8633,0.7782,1.1461,0.4286,0.1892,111,False,False,False,False,False,False,True,1
159.0,194.0,684296.0,684315.0,100,168.0,102.0,68.0,782154.0,118.0,1356.0,True,False,100.0,79.44121245510617,0.2338,0.4762,0.2299,0.0148,0.2157,0.6667,0.1454198451883424,0.1454198451883424,1.0,2.9149,1.301,1.7853,0.7701,0.9999,80,False,False,False,False,False,False,True,1
1259.0,1271.0,20331533.0,3866570.0,100,168.0,35.0,26.0,26694.0,119.0,1356.0,True,False,70.0,80.91043970698603,0.1213,0.2704,1.0,0.0125,0.5667,1.0,0.746093003502738,-0.253906996497262,0.5,2.4232,1.2305,1.415,0.0,0.7659,40,True,True,False,False,False,False,False,2
1128.0,1141.0,909471.0,1312948.0,100,26.0,9.0,7.0,3330.0,135.0,1360.0,False,False,50.0,84.38409385539262,0.3118,0.5556,0.6667,0.0044,0.6667,1.0,-0.1930649496952386,-0.1930649496952386,0.0,1.415,0.7782,0.8451,-0.3333,0.1353,120,False,False,False,False,True,False,True,2
39.0,214.0,1615921.0,1615991.0,100,6882.0,273.0,131.0,725465.0,127.0,1358.0,False,True,40.0,61.0514074749524,0.0574,0.4331,0.3886,0.1289,0.6264,0.5114,0.3089882452743483,1.3089882452743484,0.0,3.8118,2.243,1.8325,-0.6114,1.0,39,False,False,True,False,False,False,False,1
767.0,25.0,1798152.0,1798172.0,100,168.0,15.0,22.0,13334.0,103.0,1352.0,True,False,70.0,81.7297781351991,0.0177,0.3303,0.5454,0.0089,0.8,1.0,-0.1004325996319622,-0.1004325996319622,1.0,2.1703,1.0792,1.3424,0.4545,0.3168,79,False,False,False,False,True,True,False,2
767.0,1103.0,4373281.0,4373312.0,100,110.0,10.0,20.0,12593.0,126.0,1362.0,True,False,80.0,82.45650127114334,0.4686,0.3333,0.45,0.0053,0.9,1.0,-0.121094538972599,-0.121094538972599,1.0,2.0414,0.9542,1.301,0.55,0.3068,106,False,False,False,False,False,False,True,1
803.0,818.0,707122.0,707137.0,100,63.0,28.0,8.0,8140.0,143.0,1360.0,False,True,50.0,80.7515122620802,0.9269,0.5185,0.1053,0.0162,0.9643,0.625,-0.121730717801212,-0.1016140696384188,0.0,1.7993,1.3424,0.699,-0.8947,0.223,123,False,False,False,True,True,False,False,2
856.0,871.0,1798152.0,1798172.0,100,124.0,25.0,18.0,14320.0,132.0,1366.0,False,True,200.0,78.22383792226648,0.9106,0.3939,0.2218,0.0081,0.36,1.0,0.1270797196780383,0.1270797196780383,1.0,2.0934,1.0414,1.2553,0.7782,0.374,103,False,True,False,False,False,False,True,2
367.0,436.0,57715.0,57763.0,100,935.0,145.0,91.0,117325.0,135.0,1394.0,False,True,220.0,45.80184820587909,0.5292,0.7341,0.8621,0.0316,0.6575,0.5104,0.6187574757729435,0.6187574757729435,1.0,2.9708,1.6128,1.7324,0.1379,0.9999,113,False,False,False,False,True,False,True,2
49.0,76.0,505964.0,506035.0,100,2409.0,106.0,56.0,301138.0,198.0,1687.0,True,False,80.0,85.68144572673465,0.0782,0.7209,0.1481,0.0428,0.4595,0.6279,-0.3202598742762818,-0.3202598742762818,0.0,3.3813,1.7634,1.5051,-0.8518,1.0,72,False,False,False,False,True,False,True,2
1272.0,633.0,447943.0,447992.0,100,222.0,24.0,28.0,23488.0,132.0,1346.0,False,True,40.0,70.26794894219407,0.1254,0.3929,0.5,0.0103,0.5833,1.0,0.0072658370018274,0.0072658370018274,1.0,2.3463,1.1461,1.4472,0.5,0.5967,115,False,False,False,False,True,True,False,2
41.0,190.0,2201440.0,2201499.0,100,5757.0,249.0,136.0,591111.0,126.0,1358.0,False,True,40.0,86.1371049292461,0.0604,0.4934,0.396,0.1059,0.5676,0.4897,0.4236661666246287,1.4236661666246286,0.0,3.7602,2.1584,1.8513,-0.604,1.0,39,False,False,True,False,True,False,False,2
1598.0,633.0,519483.0,519708.0,100,137.0,13.0,18.0,10784.0,111.0,1687.0,False,True,200.0,92.5014481678012,0.0591,0.3254,1.0,0.008,0.8125,1.0,0.2179171959580064,0.3970514814455517,0.5,2.1367,1.1139,1.2553,0.0,0.2914,78,False,False,False,False,True,True,False,2
803.0,825.0,639848.0,639857.0,100,501.0,61.0,60.0,44883.0,125.0,1356.0,False,True,40.0,63.23896846087425,0.0603,0.4632,0.15,0.0088,0.1436,0.9821,0.1357115388749201,0.1357115388749201,1.0,2.6998,1.0792,1.716,0.85,0.9685,771,True,False,False,False,True,False,False,2
41.0,222.0,592614.0,592819.0,100,15896.0,801.0,433.0,1847464.0,141.0,1364.0,False,True,40.0,85.8325926096653,0.0586,0.5838,0.9942,0.1293,0.2058,0.3678,-0.3187180584440639,0.6812819415559361,0.0,4.2013,2.2577,2.2553,-0.0058,1.0,22,False,False,True,False,False,False,False,1
767.0,32.0,1715265.0,1715283.0,100,112.0,15.0,13.0,10893.0,93.0,1687.0,False,True,200.0,67.64429986690742,0.0024,0.3818,0.5454,0.0065,0.9333,1.0,0.1284921291622945,0.1284921291622945,1.0,2.0492,1.0414,1.1139,0.4545,0.3663,42,True,False,False,False,False,False,False,1
767.0,633.0,518468.0,518483.0,100,168.0,94.0,46.0,49867.0,119.0,1664.0,False,True,90.0,79.57602591700307,0.2813,0.5,0.2105,0.0148,0.2105,0.9778,-0.0561432795013646,-0.0561432795013646,1.0,2.7324,1.301,1.6721,0.7895,0.9998,53,False,False,False,False,True,False,True,2
1689.0,212.0,2212076.0,2212144.0,100,6108.0,266.0,131.0,647965.0,124.0,1358.0,False,True,70.0,78.74054834116735,0.0574,0.4558,0.3721,0.1259,0.6423,0.4963,0.2957189987039589,1.295718998703959,0.0,3.7746,2.233,1.8261,-0.6279,1.0,39,False,False,True,False,False,False,False,1
1172.0,1205.0,151240.0,1312948.0,100,184.0,38.0,25.0,21640.0,133.0,1362.0,False,True,40.0,87.56418050670405,0.2675,0.4737,0.8,0.0147,0.5405,0.52,-0.0293255005424477,0.0340537696760367,0.0,2.2648,1.301,1.1761,-0.2,0.5951,1067,False,True,False,False,False,False,False,1
997.0,1009.0,56039588.0,6791907.0,100,106.0,19.0,24.0,12791.0,117.0,1358.0,True,False,70.0,86.07921151096645,0.5584,0.3155,0.9231,0.0088,0.6842,1.0,0.7768690926055841,0.7768690926055841,0.0,2.0253,1.0792,1.0792,-0.0769,0.2739,97,False,False,False,False,False,False,True,1
979.0,989.0,114716.0,1312948.0,100,57.0,25.0,16.0,6652.0,119.0,1690.0,True,False,60.0,82.6211628876984,0.7871,0.5462,0.5294,0.01,1.0,0.5625,0.1738899519640727,0.1738899519640727,0.0,1.7559,1.2305,0.9031,-0.4706,0.2482,96,False,False,False,False,False,True,False,1
767.0,1350.0,970962.0,970972.0,100,64.0,10.0,35.0,7279.0,127.0,1364.0,False,True,70.0,63.56642179168614,0.4368,0.2,0.1,0.0037,0.2,1.0,0.0977388949746499,0.0977388949746499,1.0,1.8062,0.699,1.5441,0.9,0.1954,107,False,False,False,False,True,False,False,1
860.0,871.0,11404830.0,1422718.0,100,135.0,25.0,27.0,16916.0,111.0,1387.0,False,True,40.0,54.85188037177764,0.6319,0.2361,0.2727,0.0089,0.4118,1.0,0.4767897818255761,0.7771240079139421,1.0,2.1303,1.0792,1.4314,0.7273,0.3819,92,False,False,False,False,False,False,True,1
434.0,446.0,58567.0,58747.0,100,63.0,10.0,10.0,6999.0,127.0,1364.0,False,True,40.0,89.12282315062703,0.7393,0.2562,0.9,0.0044,0.6,1.0,-0.0116266764204314,0.0600388958222854,1.0,1.7993,0.7782,1.0,0.1,0.1892,1082,True,False,False,False,True,False,False,2
1605.0,1616.0,639848.0,639857.0,100,133.0,34.0,24.0,13193.0,109.0,1688.0,True,False,70.0,87.46468293886115,0.3912,0.4524,0.9333,0.0218,0.5263,0.8824,0.1015451530385073,0.1015451530385073,0.0,2.1239,1.5563,1.1761,-0.0667,0.3509,80,False,False,False,False,True,False,True,2
18.0,633.0,2221331.0,398815.0,100,138.0,19.0,15.0,13938.0,140.0,1690.0,True,False,70.0,70.02519655760976,0.0355,0.4095,0.9333,0.0094,0.6842,1.0,-0.0886204230417088,-0.0886204230417088,1.0,2.1399,1.1139,1.1761,0.0667,0.3509,68,False,False,False,False,False,True,False,1
1111.0,1130.0,1046618.0,1046679.0,100,339.0,25.0,37.0,32705.0,124.0,1374.0,False,True,70.0,83.47345722619643,0.3348,0.3513,0.5294,0.0088,0.5882,1.0,1.0505382928808842,0.0505382928808842,1.0,2.5302,1.0792,1.5682,0.4706,0.8778,79,False,True,False,False,True,False,False,2
8082.0,931.0,1826338.0,1826355.0,100,75.0,11.0,8.0,9556.0,132.0,1692.0,True,False,70.0,77.90728164135278,0.9669,0.1773,0.8889,0.0066,0.8182,1.0,0.3952792606823879,0.3952792606823879,1.0,1.8751,0.9542,0.9031,0.1111,0.1773,107,False,False,False,False,False,False,True,1
1108.0,1120.0,3976070.0,3976080.0,100,168.0,15.0,10.0,17836.0,133.0,1692.0,True,False,70.0,90.86491677679678,0.6761,0.1625,1.0,0.0047,0.5333,1.0,-0.3019627695838923,-0.3019627695838923,0.5,1.8261,0.9031,1.0,0.0,0.2061,87,False,False,False,False,True,False,True,2
1507.0,633.0,10687496.0,1068995.0,100,5702.0,289.0,151.0,591111.0,126.0,1356.0,False,True,70.0,80.83584956216794,0.0574,0.4501,0.3864,0.1246,0.6316,0.4114,0.3419635683387136,1.3419635683387137,0.0,3.7992,2.2279,1.7993,-0.6136,1.0,46,False,False,True,False,True,False,False,2
1326.0,1333.0,261713.0,261732.0,100,175.0,15.0,24.0,21073.0,133.0,1354.0,False,True,40.0,89.00390233259206,0.0325,0.4107,0.0769,0.0037,0.3333,1.0,0.2833241791433289,0.4930809519459092,1.0,2.243,0.699,1.5911,0.9231,0.3819,109,False,False,False,False,True,False,True,2
767.0,960.0,1204128.0,1204136.0,100,66.0,11.0,24.0,7579.0,124.0,1696.0,True,False,60.0,73.86434388052126,0.6333,0.2361,0.8889,0.0053,0.8182,1.0,-0.3823548173294679,-0.4842581400187685,0.0,1.8195,0.9542,0.9542,-0.1111,0.1773,83,False,False,False,False,True,True,False,2
517.0,528.0,24652237.0,2497138.0,100,168.0,39.0,12.0,6058.0,140.0,1364.0,False,True,50.0,82.85023518649677,0.8072,0.4952,0.8571,0.0103,0.5588,0.9231,-0.6365564697025784,-0.6365564697025784,0.0,1.7781,1.1461,1.0792,-0.1429,0.2901,116,False,False,False,True,False,False,False,1
1043.0,1167.0,203973.0,203987.0,100,6102.0,110.0,61.0,655912.0,127.0,1694.0,True,False,80.0,75.87322177883146,0.6405,0.5295,0.5961,0.0269,0.2985,0.6761,-0.1823465961283297,-0.1823465961283297,0.0,3.78,1.5682,1.6128,-0.4038,1.0,101,False,False,False,False,False,True,False,1
1140.0,1147.0,1934838.0,1312948.0,100,52.0,6.0,7.0,6761.0,132.0,1710.0,True,False,100.0,73.81542473148288,0.6464,0.2143,0.5714,0.0059,1.0,1.0,0.3890983639683327,0.3890983639683327,0.0,1.716,0.9031,0.8451,-0.4286,0.1384,105,False,False,False,True,True,False,False,2
861.0,873.0,3797820.0,718602.0,100,110.0,13.0,22.0,14538.0,127.0,1364.0,False,True,40.0,56.70130056938496,0.8792,0.4167,0.3846,0.0071,0.6154,1.0,0.3378787781649811,0.5731771282603702,1.0,2.0414,1.0792,1.3424,0.6154,0.4366,112,False,False,False,False,False,False,True,1
767.0,1034.0,180920.0,180939.0,100,59.0,17.0,24.0,4931.0,108.0,1688.0,True,False,70.0,89.23480356732372,0.4047,0.5185,0.75,0.0055,0.6,1.0,-0.3826123326568923,-0.4846362198404325,1.0,1.7708,0.9542,1.0792,0.25,0.215,71,False,False,False,False,True,False,True,2
39.0,212.0,2315017.0,2315086.0,100,6239.0,273.0,132.0,647965.0,126.0,1356.0,False,True,40.0,97.49693613377296,0.0605,0.4707,0.3743,0.1274,0.6387,0.5,0.1222299211322975,0.2565649785120697,0.0,3.7977,2.238,1.8129,-0.6257,1.0,39,False,False,True,False,True,False,False,2
0.0,14.0,909471.0,1312948.0,100,84.0,14.0,18.0,9208.0,127.0,1364.0,True,False,70.0,66.1200505962259,0.0,0.3214,0.5833,0.0053,0.4286,1.0,0.1380235218214801,0.2797528865551458,1.0,1.9243,0.9542,1.2553,0.4167,0.2288,103,False,False,False,False,False,False,True,1
1053.0,1064.0,6265848.0,808199.0,100,110.0,25.0,26.0,11579.0,117.0,1353.0,True,False,70.0,86.93595408129957,0.4047,0.4915,0.3462,0.0066,0.36,1.0,0.1640200704604137,0.1640200704604137,1.0,2.0414,0.9542,1.415,0.6539,0.3882,90,False,False,False,False,False,False,True,1
656.0,666.0,12127820.0,1266548.0,100,125.0,18.0,19.0,12235.0,125.0,1356.0,True,False,70.0,86.51919095274164,0.6979,0.3496,0.3529,0.0044,0.3333,1.0,0.1754630432413481,0.3347209838842933,1.0,2.0969,0.7782,1.0792,0.6471,0.3168,84,False,False,False,False,False,False,True,1
1260.0,1271.0,4348250.0,4348321.0,100,62.0,10.0,10.0,8537.0,127.0,1364.0,True,False,150.0,74.85401457068421,0.4386,0.3636,0.8,0.0059,1.0,1.0,-0.1100473235444062,-0.1100473235444062,0.0,1.7924,1.0,0.9031,-0.2,0.1852,120,False,False,False,False,True,False,True,2
41.0,213.0,1799909.0,1312948.0,100,10904.0,756.0,453.0,1245114.0,141.0,1358.0,False,True,40.0,72.62514889905164,0.0585,0.5253,0.8706,0.1298,0.2629,0.4108,-0.1175274447131465,0.8824725552868534,0.0,4.0379,2.2529,2.2355,-0.1294,1.0,31,False,False,True,False,False,False,False,1
137.0,170.0,1036126.0,1036161.0,100,168.0,50.0,24.0,31838.0,134.0,1354.0,True,False,70.0,91.80504575455278,0.2015,0.5204,0.6863,0.0258,0.4,0.875,-0.2767230553495508,-0.2767230553495508,1.0,2.382,1.5441,1.5051,0.3137,0.9312,109,False,False,False,False,False,False,True,1
39.0,214.0,1299230.0,1299402.0,100,11875.0,708.0,424.0,1375431.0,143.0,1398.0,False,True,40.0,90.7511082458877,0.0558,0.4089,0.3962,0.125,0.2458,0.3958,0.4846127068408325,1.4846127068408326,0.0,4.0746,2.243,2.2148,-0.6038,1.0,32,False,False,True,False,True,False,False,2
767.0,1066.0,4807459.0,4807479.0,100,126.0,24.0,20.0,12587.0,119.0,1353.0,False,True,185.0,84.51489913312456,0.4472,0.25,0.45,0.0066,0.375,1.0,-0.0966961407634019,-0.0966961407634019,1.0,2.1004,0.9542,1.301,0.55,0.3068,85,False,False,False,False,False,False,True,1
39.0,214.0,1457758.0,2943144.0,100,6998.0,265.0,123.0,723207.0,124.0,1358.0,False,True,40.0,74.80030508470493,0.0574,0.413,0.3829,0.1289,0.6387,0.4516,0.1987749911352528,0.3689472071950475,0.0,3.8377,2.243,1.8261,-0.6171,1.0,38,False,False,True,False,False,False,False,1
615.0,627.0,1457758.0,2070796.0,100,168.0,12.0,7.0,8140.0,141.0,1364.0,True,False,69.0,90.89455412270782,0.9196,0.4286,0.5,0.0071,0.8333,0.7143,0.4563948155767354,0.4563948155767354,0.0,1.8389,1.0792,0.8451,-0.5,0.204,118,False,False,False,False,True,True,False,2
767.0,17.0,519677.0,519708.0,100,21987.0,213.0,395.0,245067.0,143.0,1353.0,False,True,100.0,71.63415006128854,0.0014,0.6823,0.1591,0.0096,0.1414,0.9825,0.2994932694443881,0.2994932694443881,1.0,3.3345,1.1139,2.3541,0.8409,1.0,24,False,False,False,False,False,False,True,1
1365.0,1378.0,232415.0,232440.0,100,168.0,17.0,24.0,23925.0,127.0,1364.0,False,True,40.0,94.20637127779884,0.013,0.3958,0.7188,0.0115,0.8235,0.9583,-0.0878042285071245,-0.0518037490245434,1.0,2.3032,1.1761,1.3617,0.2813,0.4763,86,False,False,False,False,True,False,True,2
781.0,801.0,548929.0,548953.0,100,42.0,28.0,7.0,4585.0,116.0,1360.0,True,False,300.0,96.32207222459228,0.8903,0.4643,0.3333,0.0132,0.75,1.0,0.1211190271009828,0.1211190271009828,0.0,1.6233,1.2553,0.7782,-0.6667,0.2018,86,False,False,False,False,False,False,True,1
1327.0,1335.0,877413.0,877428.0,100,194.0,29.0,24.0,19434.0,117.0,1356.0,True,False,70.0,91.81480065583987,0.0369,0.5152,0.2857,0.011,0.4737,0.9583,-0.0072586819172748,-0.0072586819172748,1.0,2.2833,1.1761,1.4472,0.7143,0.7933,86,False,False,False,False,False,False,True,1
1579.0,1590.0,2088373.0,2088398.0,100,64.0,11.0,10.0,6652.0,124.0,1362.0,True,False,100.0,83.42808172353286,0.7841,0.35,0.9091,0.0081,0.8461,1.0,-0.2711105582190384,-0.2711105582190384,0.0,1.8062,1.0414,1.0,-0.0909,0.2173,929,True,False,False,False,True,False,False,2
1343.0,1351.0,3094414.0,3094424.0,100,168.0,16.0,12.0,8851.0,127.0,1687.0,True,False,70.0,54.52607663292541,0.4326,0.268,1.0,0.0071,0.75,1.0,0.0973077845164809,0.0973077845164809,0.5,1.8692,1.0792,1.0792,0.0,0.2583,1021,False,False,False,False,False,False,True,1
559.0,633.0,3778014.0,3798041.0,100,168.0,18.0,17.0,17836.0,126.0,1356.0,True,False,70.0,78.15219234314519,0.8468,0.5347,0.8235,0.0125,0.9444,0.9444,0.6462880626520593,-0.3537119373479407,0.0,2.1703,1.2305,1.2305,-0.1765,0.3945,101,False,True,False,False,True,False,False,2
974.0,633.0,1074269.0,1074276.0,100,35.0,14.0,11.0,453.0,142.0,1364.0,False,True,50.0,97.6488003217066,0.5534,0.4733,0.8333,0.0074,0.7143,0.9091,0.3563038165384691,0.3563038165384691,0.0,1.5441,1.0,0.699,-0.1667,0.14,119,False,False,False,False,True,True,False,2
1223.0,1238.0,928256.0,928264.0,100,89.0,21.0,5.0,10504.0,127.0,1360.0,True,False,100.0,89.3705646759461,0.3962,0.4545,0.2857,0.0154,1.0,0.8333,-0.1111240007051353,-0.0860414598515192,0.0,1.9494,1.3222,0.699,-0.7143,0.257,105,False,False,False,False,False,False,True,1
41.0,194.0,4419228.0,4419287.0,100,6277.0,242.0,131.0,647595.0,124.0,1358.0,False,True,40.0,84.35314040180052,0.0604,0.3855,0.3886,0.1158,0.7012,0.5385,0.0603478967618517,1.0603478967618518,0.0,3.7989,2.1959,1.7482,-0.6114,1.0,40,False,False,True,False,False,False,False,1
145.0,197.0,4046506.0,4046520.0,100,509.0,25.0,59.0,67597.0,143.0,1358.0,False,True,40.0,73.19155043640723,0.2194,0.6849,0.6842,0.028,0.6762,0.3529,0.0849863614638426,0.0849863614638426,0.0,2.7059,1.5798,1.8129,-0.3158,0.9965,123,False,False,False,False,False,False,True,1
1090.0,1103.0,304433.0,304472.0,100,289.0,61.0,39.0,27344.0,119.0,1356.0,True,False,70.0,90.24405899268392,0.0752,0.5745,0.6457,0.0243,0.5396,0.5128,-0.0776714921112231,-0.0776714921112231,0.0,2.4609,1.5185,1.5911,-0.3543,0.9954,93,False,False,False,False,False,False,True,1
